,OkresCode,Okres,KrajCode,Kraj,OborPece,POCET,ID_obor_pece
5443,CZ0711,Jeseník,CZ071,Olomoucký kraj,Fyzioterapeut,7,65
5444,CZ0711,Jeseník,CZ071,Olomoucký kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína",2,396
5445,CZ0711,Jeseník,CZ071,Olomoucký kraj,Klinický logoped,3,526
5446,CZ0711,Jeseník,CZ071,Olomoucký kraj,Klinický psycholog,6,554
5447,CZ0711,Jeseník,CZ071,Olomoucký kraj,"Klinický psycholog, návykové nemoci, dětská a dorostová psychiatrie, psychiatrie",1,629
5448,CZ0711,Jeseník,CZ071,Olomoucký kraj,"Klinický psycholog, psychiatrie",1,634
5449,CZ0711,Jeseník,CZ071,Olomoucký kraj,"Nutriční terapeut, Ergoterapeut, Všeobecná sestra, Všeobecná sestra, dětská kardiologie, zubní lékařství, vnitřní lékařství, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, nefrologie, klinická biochemie, kardiologie, chirurgie, hematologie a transfúzní lékařství, hematologie a transfúzní lékařství, gynekologie a porodnictví, geriatrie, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, anesteziologie a intenzivní medicína",1,653
5450,CZ0711,Jeseník,CZ071,Olomoucký kraj,Optometrista,2,695
5451,CZ0711,Jeseník,CZ071,Olomoucký kraj,Všeobecná sestra,4,741
5452,CZ0711,Jeseník,CZ071,Olomoucký kraj,"Všeobecná sestra, Všeobecná sestra",3,742
5453,CZ0711,Jeseník,CZ071,Olomoucký kraj,Zubní technik,4,831
5454,CZ0711,Jeseník,CZ071,Olomoucký kraj,Zubní technik pro fixní a snímatelné náhrady,1,832
5455,CZ0711,Jeseník,CZ071,Olomoucký kraj,"Zubní technik, zubní lékařství",1,850
5456,CZ0711,Jeseník,CZ071,Olomoucký kraj,anesteziologie a intenzivní medicína,1,864
5457,CZ0711,Jeseník,CZ071,Olomoucký kraj,chirurgie,1,893
5458,CZ0711,Jeseník,CZ071,Olomoucký kraj,dermatovenerologie,1,916
5459,CZ0711,Jeseník,CZ071,Olomoucký kraj,gynekologie a porodnictví,6,1083
5460,CZ0711,Jeseník,CZ071,Olomoucký kraj,"gynekologie dětí a dospívajících, gynekologie a porodnictví",1,1098
5461,CZ0711,Jeseník,CZ071,Olomoucký kraj,"gynekologie dětí a dospívajících, rehabilitační a fyzikální medicína, gynekologie a porodnictví",1,1102
5462,CZ0711,Jeseník,CZ071,Olomoucký kraj,hematologie a transfúzní lékařství,1,1104
5463,CZ0711,Jeseník,CZ071,Olomoucký kraj,"klinická biochemie, hematologie a transfúzní lékařství",1,1129
5464,CZ0711,Jeseník,CZ071,Olomoucký kraj,klinická onkologie,1,1138
5465,CZ0711,Jeseník,CZ071,Olomoucký kraj,"klinická osteologie, revmatologie",1,1147
5466,CZ0711,Jeseník,CZ071,Olomoucký kraj,nemocniční lékárenství,1,1235
5467,CZ0711,Jeseník,CZ071,Olomoucký kraj,neurologie,1,1244
5468,CZ0711,Jeseník,CZ071,Olomoucký kraj,"návykové nemoci, návykové nemoci, všeobecné praktické lékařství, psychiatrie, psychiatrie, psychiatrie",1,1258
5469,CZ0711,Jeseník,CZ071,Olomoucký kraj,oftalmologie,2,1261
5470,CZ0711,Jeseník,CZ071,Olomoucký kraj,ortodoncie,2,1279
5471,CZ0711,Jeseník,CZ071,Olomoucký kraj,ortopedie a traumatologie pohybového ústrojí,2,1287
5472,CZ0711,Jeseník,CZ071,Olomoucký kraj,"ortopedie a traumatologie pohybového ústrojí, chirurgie",1,1290
5473,CZ0711,Jeseník,CZ071,Olomoucký kraj,otorinolaryngologie a chirurgie hlavy a krku,1,1314
5474,CZ0711,Jeseník,CZ071,Olomoucký kraj,pneumologie a ftizeologie,1,1407
5475,CZ0711,Jeseník,CZ071,Olomoucký kraj,praktické lékařství pro děti a dorost,10,1460
5476,CZ0711,Jeseník,CZ071,Olomoucký kraj,praktické lékárenství,7,1481
5477,CZ0711,Jeseník,CZ071,Olomoucký kraj,psychiatrie,2,1510
5478,CZ0711,Jeseník,CZ071,Olomoucký kraj,radiologie a zobrazovací metody,1,1533
5479,CZ0711,Jeseník,CZ071,Olomoucký kraj,rehabilitační a fyzikální medicína,1,1565
5480,CZ0711,Jeseník,CZ071,Olomoucký kraj,"rehabilitační a fyzikální medicína, pneumologie a ftizeologie, otorinolaryngologie a chirurgie hlavy a krku, dětské lékařství",1,1575
5481,CZ0711,Jeseník,CZ071,Olomoucký kraj,"urgentní medicína, anesteziologie a intenzivní medicína",1,1668
5482,CZ0711,Jeseník,CZ071,Olomoucký kraj,urologie,2,1678
5483,CZ0711,Jeseník,CZ071,Olomoucký kraj,"vnitřní lékařství, endokrinologie a diabetologie",4,1720
5484,CZ0711,Jeseník,CZ071,Olomoucký kraj,"vnitřní lékařství, psychiatrie, dermatovenerologie",1,1772
5485,CZ0711,Jeseník,CZ071,Olomoucký kraj,"vnitřní lékařství, psychiatrie, klinická onkologie, dětské lékařství, dermatovenerologie",1,1773
5486,CZ0711,Jeseník,CZ071,Olomoucký kraj,"vnitřní lékařství, rehabilitační a fyzikální medicína, psychiatrie, dermatovenerologie",10,1790
5487,CZ0711,Jeseník,CZ071,Olomoucký kraj,"vnitřní lékařství, rehabilitační a fyzikální medicína, psychiatrie, dermatovenerologie, dermatovenerologie",1,1791
5488,CZ0711,Jeseník,CZ071,Olomoucký kraj,všeobecné praktické lékařství,19,1824
5489,CZ0711,Jeseník,CZ071,Olomoucký kraj,"všeobecné praktické lékařství, praktické lékařství pro děti a dorost",1,1854
5490,CZ0711,Jeseník,CZ071,Olomoucký kraj,"všeobecné praktické lékařství, vnitřní lékařství",1,1878
5491,CZ0711,Jeseník,CZ071,Olomoucký kraj,"všeobecné praktické lékařství, vnitřní lékařství, endokrinologie a diabetologie",1,1881
5492,CZ0711,Jeseník,CZ071,Olomoucký kraj,zubní lékařství,19,1945
5493,CZ0711,Jeseník,CZ071,Olomoucký kraj,"zubní lékařství, zubní lékařství",1,1963
5494,CZ0712,Olomouc,CZ071,Olomoucký kraj,Adiktolog,1,0
5495,CZ0712,Olomouc,CZ071,Olomoucký kraj,Dentální hygienistka,3,18
5496,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Dentální hygienistka, zubní lékařství",1,41
5497,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Dětský klinický psycholog, Klinický psycholog",3,52
5498,CZ0712,Olomouc,CZ071,Olomoucký kraj,Farmaceutický asistent,4,62
5499,CZ0712,Olomouc,CZ071,Olomoucký kraj,Farmaceutický asistent pro zdravotnické prostředky,1,63
5500,CZ0712,Olomouc,CZ071,Olomoucký kraj,Fyzioterapeut,40,65
5501,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Fyzioterapeut",3,111
5502,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Fyzioterapeut, Klinický psycholog, Dětská sestra, Všeobecná sestra, rehabilitační a fyzikální medicína, praktické lékařství pro děti a dorost, dětské lékařství, dětské lékařství",1,140
5503,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Klinický logoped",1,174
5504,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Klinický logoped, Zdravotní laborant pro klinickou biochemii, medicína dlouhodobé péče, všeobecné praktické lékařství, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, pneumologie a ftizeologie, neurologie, chirurgie, geriatrie",2,206
5505,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Klinický logoped, Zdravotní laborant pro klinickou biochemii, vnitřní lékařství, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, neurologie, geriatrie, endokrinologie a diabetologie",1,207
5506,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Klinický logoped, rehabilitační a fyzikální medicína",1,209
5507,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Klinický psycholog, Všeobecná sestra, rehabilitační a fyzikální medicína, dětské lékařství",1,239
5508,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Klinický psycholog, tělovýchovné lékařství, rehabilitační a fyzikální medicína, kardiologie, dětské lékařství",1,254
5509,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Nutriční terapeut, Zdravotní laborant pro klinickou hematologii a transfuzní službu, Všeobecná sestra, Všeobecná sestra, urgentní medicína, neonatologie, medicína dlouhodobé péče, dětská gastroenterologie a hepatologie, angiologie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, neurologie, neurologie, neurologie, nefrologie, nefrologie, klinická onkologie, klinická biochemie, kardiologie, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dětské lékařství, dermatovenerologie, cévní chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína",1,268
5510,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Porodní asistentka, Všeobecná sestra, Všeobecná sestra",1,286
5511,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Všeobecná sestra",4,289
5512,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, Všeobecná sestra, Všeobecná sestra",2,290
5513,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, algeziologie, algeziologie, ortopedie a traumatologie pohybového ústrojí",1,323
5514,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, algeziologie, rehabilitační a fyzikální medicína, neurologie",1,327
5515,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, chirurgie",1,340
5516,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, ortodoncie, zubní lékařství, rehabilitační a fyzikální medicína, neurologie",1,369
5517,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, orální a maxilofaciální chirurgie, zubní lékařství, všeobecné praktické lékařství, vnitřní lékařství, urologie, psychiatrie, praktické lékařství pro děti a dorost, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, nefrologie, kardiologie, chirurgie, gynekologie a porodnictví",1,378
5518,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína",17,396
5519,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína, neurologie",2,402
5520,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí",1,406
5521,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína",2,425
5522,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, všeobecné praktické lékařství",1,483
5523,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Fyzioterapeut, všeobecné praktické lékařství, rehabilitační a fyzikální medicína",2,489
5524,CZ0712,Olomouc,CZ071,Olomoucký kraj,Klinický logoped,21,526
5525,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Klinický logoped, Klinický logoped",2,530
5526,CZ0712,Olomouc,CZ071,Olomoucký kraj,Klinický psycholog,25,554
5527,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Klinický psycholog, Klinický psycholog, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Všeobecná sestra, Všeobecná sestra, sexuologie, psychiatrie, psychiatrie",1,592
5528,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Klinický psycholog, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, medicína dlouhodobé péče, gerontopsychiatrie, vnitřní lékařství, revmatologie, psychiatrie, psychiatrie, neurologie, geriatrie, endokrinologie a diabetologie, dermatovenerologie",1,609
5529,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Klinický psycholog, Všeobecná sestra, dětské lékařství",1,619
5530,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Nutriční terapeut, vnitřní lékařství, revmatologie, pneumologie a ftizeologie, ortopedie a traumatologie pohybového ústrojí, nefrologie, gynekologie a porodnictví, endokrinologie a diabetologie",1,674
5531,CZ0712,Olomouc,CZ071,Olomoucký kraj,Odborný pracovník v laboratorních  metodách a přípravě léčivých přípravků,1,681
5532,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Odborný pracovník v laboratorních  metodách a přípravě léčivých přípravků, Fyzioterapeut, Klinický psycholog, Všeobecná sestra, návykové nemoci, gerontopsychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, psychiatrie, psychiatrie, psychiatrie",1,683
5533,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Odborný pracovník v laboratorních  metodách a přípravě léčivých přípravků, Zdravotní laborant",1,684
5534,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Odborný pracovník v laboratorních  metodách a přípravě léčivých přípravků, Zdravotní laborant, Všeobecná sestra, klinická farmakologie, soudní lékařství, patologie, patologie, lékařská mikrobiologie",1,685
5535,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Odborný pracovník v laboratorních  metodách a přípravě léčivých přípravků, patologie, patologie",1,692
5536,CZ0712,Olomouc,CZ071,Olomoucký kraj,Optometrista,20,695
5537,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Optometrista, oftalmologie",2,697
5538,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Ortoptista, Optometrista, oftalmologie",1,700
5539,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Ortoptista, oftalmologie",1,704
5540,CZ0712,Olomouc,CZ071,Olomoucký kraj,Ortotik-protetik,1,706
5541,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Ortotik-protetik, Ortotik-protetik",2,708
5542,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Ortotik-protetik, ortopedie a traumatologie pohybového ústrojí",1,712
5543,CZ0712,Olomouc,CZ071,Olomoucký kraj,Porodní asistentka,10,714
5544,CZ0712,Olomouc,CZ071,Olomoucký kraj,Všeobecná sestra,23,741
5545,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Všeobecná sestra, Všeobecná sestra",9,742
5546,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Všeobecná sestra, Všeobecná sestra, paliativní medicína",2,757
5547,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Všeobecná sestra, klinická biochemie",1,770
5548,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zdravotní laborant pro alergologii a klinickou imunologii, lékařská mikrobiologie",1,811
5549,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zdravotní laborant pro klinickou biochemii, Všeobecná sestra, praktické lékárenství, zubní lékařství, všeobecné praktické lékařství, vnitřní lékařství, urologie, revmatologie, radiologie a zobrazovací metody, psychiatrie, praktické lékařství pro děti a dorost, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, oftalmologie, neurologie, kardiologie, chirurgie, hematologie a transfúzní lékařství, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dermatovenerologie, alergologie a klinická imunologie",1,816
5550,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zdravotní laborant pro klinickou biochemii, pneumologie a ftizeologie",1,818
5551,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zdravotní laborant pro klinickou genetiku, lékařská genetika, gynekologie a porodnictví",1,819
5552,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zdravotní laborant pro klinickou hematologii a transfuzní službu, klinická biochemie",1,821
5553,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zrakový terapeut, Ortoptista, oftalmologie",1,829
5554,CZ0712,Olomouc,CZ071,Olomoucký kraj,Zubní technik,49,831
5555,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zubní technik, Všeobecná sestra, klinická stomatologie, ortodoncie",1,835
5556,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zubní technik, ortodoncie, zubní lékařství",1,843
5557,CZ0712,Olomouc,CZ071,Olomoucký kraj,"Zubní technik, zubní lékařství",4,850
5558,CZ0712,Olomouc,CZ071,Olomoucký kraj,alergologie a klinická imunologie,8,853
5559,CZ0712,Olomouc,CZ071,Olomoucký kraj,anesteziologie a intenzivní medicína,1,864
5560,CZ0712,Olomouc,CZ071,Olomoucký kraj,"angiologie, vnitřní lékařství",1,879
5561,CZ0712,Olomouc,CZ071,Olomoucký kraj,"angiologie, vnitřní lékařství, kardiologie",1,882
5562,CZ0712,Olomouc,CZ071,Olomoucký kraj,"angiologie, vnitřní lékařství, kardiologie, gastroenterologie",1,884
5563,CZ0712,Olomouc,CZ071,Olomoucký kraj,"angiologie, vnitřní lékařství, revmatologie, klinická onkologie, kardiologie, endokrinologie a diabetologie",2,886
5564,CZ0712,Olomouc,CZ071,Olomoucký kraj,chirurgie,22,893
5565,CZ0712,Olomouc,CZ071,Olomoucký kraj,"chirurgie, dětská chirurgie",1,907
5566,CZ0712,Olomouc,CZ071,Olomoucký kraj,cévní chirurgie,2,914
5567,CZ0712,Olomouc,CZ071,Olomoucký kraj,dermatovenerologie,22,916
5568,CZ0712,Olomouc,CZ071,Olomoucký kraj,dětská a dorostová psychiatrie,2,926
5569,CZ0712,Olomouc,CZ071,Olomoucký kraj,"dětská a dorostová psychiatrie, psychiatrie",3,931
5570,CZ0712,Olomouc,CZ071,Olomoucký kraj,"dětská a dorostová psychiatrie, všeobecné praktické lékařství, psychiatrie",1,933
5571,CZ0712,Olomouc,CZ071,Olomoucký kraj,dětská kardiologie,1,943
5572,CZ0712,Olomouc,CZ071,Olomoucký kraj,"dětská kardiologie, lékařská genetika, gynekologie a porodnictví",1,948
5573,CZ0712,Olomouc,CZ071,Olomoucký kraj,"dětská kardiologie, praktické lékařství pro děti a dorost",1,949
5574,CZ0712,Olomouc,CZ071,Olomoucký kraj,"dětská neurologie, neurologie",1,1028
5575,CZ0712,Olomouc,CZ071,Olomoucký kraj,"dětská otorinolaryngologie, otorinolaryngologie a chirurgie hlavy a krku",1,1038
5576,CZ0712,Olomouc,CZ071,Olomoucký kraj,endokrinologie a diabetologie,1,1056
5577,CZ0712,Olomouc,CZ071,Olomoucký kraj,epidemiologie,1,1061
5578,CZ0712,Olomouc,CZ071,Olomoucký kraj,foniatrie,1,1067
5579,CZ0712,Olomouc,CZ071,Olomoucký kraj,"foniatrie, otorinolaryngologie a chirurgie hlavy a krku",1,1072
5580,CZ0712,Olomouc,CZ071,Olomoucký kraj,gynekologie a porodnictví,34,1083
5581,CZ0712,Olomouc,CZ071,Olomoucký kraj,"gynekologie dětí a dospívajících, gynekologie a porodnictví",1,1098
5582,CZ0712,Olomouc,CZ071,Olomoucký kraj,hematologie a transfúzní lékařství,2,1104
5583,CZ0712,Olomouc,CZ071,Olomoucký kraj,hygiena a epidemiologie,1,1109
5584,CZ0712,Olomouc,CZ071,Olomoucký kraj,kardiologie,5,1121
5585,CZ0712,Olomouc,CZ071,Olomoucký kraj,klinická biochemie,10,1125
5586,CZ0712,Olomouc,CZ071,Olomoucký kraj,klinická farmacie,2,1134
5587,CZ0712,Olomouc,CZ071,Olomoucký kraj,klinická onkologie,1,1138
5588,CZ0712,Olomouc,CZ071,Olomoucký kraj,"klinická osteologie, lékařská genetika, gynekologie a porodnictví, gynekologie a porodnictví, anesteziologie a intenzivní medicína",1,1146
